study,wave,versn_s,studytit,uniqid,intrvwr_id,cntry,cntrycow,year,fw_start,fw_end,cntry_y,mode,mm_mixed_mode_EVS5,mm_mode_fu_EVS5,mm_matrix_group_EVS5,mm_fw_start_fu_EVS5,mm_fw_end_fu_EVS5,mm_year_fu_EVS5,ivlength,ivstart,ivstend,ivdate,mm_v277_fu_EVS5,mm_v278a_fu_r_EVS5,mm_v279a_fu_r_EVS5,lnge_num,gwght,pwght,wght_eq1000,reg_iso,size_5c,respint,A001,A002,A003,A004,A005,A006,A008,A009,A170,A173,A027,A029,A030,A032,A034,A035,A038,A039,A040,A041,A042,A065,A066,A067,A068,A071,A072,A074,A078,A079,A080_01,A080_02,A124_02,A124_03,A124_06,A124_08,A124_09,A165,B008,C001,C001_01,C002,C002_01,D081,D026_03,D026_05,C038,C039,C041,D001_B,G007_18_B,G007_33_B,G007_34_B,G007_35_B,G007_36_B,D054,D059,D060,D061,D078,E001,E002,E003,E004,Y002,E012,E015,E018,E023,E025,E026,E027,E028,E033,E035,E036,E037,E039,E069_01,E069_02,E069_04,E069_05,E069_06,E069_07,E069_08,E069_18A,E069_18,E069_11,E069_12,E069_13,E069_14,E069_17,E069_20,E111_01,E114,E115,E116,E117,E179_WVS7,E181_EVS5,E224,E225,E226,E227,E228,E229,E233,E233A,E233B,E235,E236,E263,E264,E265_01,E265_02,E265_03,E265_04,E265_05,E265_06,E265_07,E265_08,F025,F028,F028B_WVS7,F066_EVS5,F034,F050,F051,F053,F054,F063,F114A,F115,F116,F117,F118,F119,F120,F121,F122,F123,F132,E290,F144_02,G005,G006,G052,G062,G063,G255,G256,G257,H009,H010,H011,X001,X002,X003,X003R,X003R2,G027A,X002_02A,V002,V002A,V001,V001A,X007,x026_01,X011,X013,X025A_01,X025R,W002A_01,W002R,V004AM_01,V004RM,V004AF_01,V004RF,X028,W003,X052,X035_EVS5,X036E_WVS7,V097EF,W005_EVS5,W006E_WVS7,X047_WVS7,X047E_EVS5
2,7,2024,0,840720602,-3,840,2,2017,201704,201705,8402017,3,-4,-4,-4,-4,-4,-4,37,14.17,14.54,20170501,-4,-4.0,-4.0,128,1.458950359,10.6132138674884,0.385208,840022,3,2,1,-2,2,3,2,-2,2,2,3,7,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,3,-4,3,-4,3,3,3,3,3,3,2,3,2,3,2,3,2,3,3,3,3,2,1,2,3,2,1,2,2,3,3,3,3,3,5,5,5,6,5,3,2,3,3,2,3,3,3,-4,3,3,3,3,3,-2,5,2,2,2,2,840002,-4,5,5,5,5,5,5,5,5,5,5,5,3,3,2,2,2,2,2,-2,2,3,0,7,7,-4,1,1,1,1,1,10,5,5,2,1,3,1,2,5,2,2,4,4,2,1,2,2,3,3,3,3,2,3,4,4,2,1952,65,6,3,1,840,1,840,1,840,1,1,5,2,3,2,3,2,2,1,2,1,4,1,2,-4,-3,-1,-4,-1,5,-4
2,7,2024,0,840720603,-3,840,2,2017,201704,201705,8402017,3,-4,-4,-4,-4,-4,-4,25,12.34,12.59,20170509,-4,-4.0,-4.0,128,0.245403834,10.6132138674884,0.385208,840018,4,2,1,1,2,4,1,3,2,2,8,9,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,-2,0,0,0,0,0,0,0,1,0,2,1,2,-4,3,-4,1,5,2,2,3,3,1,2,1,3,1,1,1,4,4,3,4,3,1,4,2,3,0,1,1,2,2,3,2,2,2,4,2,5,3,3,2,2,2,2,3,2,2,-4,4,3,3,1,3,2,1,4,2,4,1,840002,-4,7,1,10,7,2,10,10,7,4,10,2,2,1,2,2,2,2,3,3,1,2,0,8,2,-4,1,1,1,0,0,8,2,3,1,1,10,2,8,10,9,8,10,1,5,1,3,4,3,3,1,3,3,1,4,4,1,1987,30,2,2,1,840,1,840,1,840,6,1,0,1,7,3,-3,-3,7,3,4,2,3,-3,3,-4,1,1,-4,-3,4,-4
2,7,2024,0,840720604,-3,840,2,2017,201704,201705,8402017,3,-4,-4,-4,-4,-4,-4,54,11.01,11.55,20170519,-4,-4.0,-4.0,128,1.568908287,10.6132138674884,0.385208,840001,3,2,1,1,2,3,2,4,2,2,4,5,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,3,-4,1,-4,3,4,3,2,2,3,2,3,3,4,4,4,1,2,2,2,2,3,1,2,4,3,0,2,2,4,2,2,2,2,1,1,1,10,5,4,2,3,3,3,4,4,3,-4,4,4,4,3,4,4,1,1,1,3,2,840002,-4,10,1,10,10,1,10,10,10,1,10,1,3,3,4,2,2,3,2,3,1,3,0,8,8,-4,2,1,1,0,0,2,10,4,2,4,5,6,5,10,8,2,10,6,7,1,3,1,4,4,4,4,4,4,4,4,1,1991,26,2,1,1,840,1,840,1,840,6,2,0,3,3,2,-3,-3,3,2,3,2,1,-3,2,-4,5,6,-4,-3,1,-4
2,7,2024,0,840720605,-3,840,2,2017,201704,201705,8402017,3,-4,-4,-4,-4,-4,-4,47,8.5,9.38,20170502,-4,-4.0,-4.0,128,0.503360262,10.6132138674884,0.385208,840021,-5,1,1,2,3,4,2,1,2,3,8,9,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,2,-4,1,-4,5,3,4,2,3,4,1,2,2,4,4,3,1,3,3,2,3,2,1,1,-2,-5,1,2,1,4,2,2,2,2,5,2,5,9,2,3,-2,4,3,2,4,3,4,-4,2,4,4,3,4,3,4,4,4,3,2,5,-4,1,-2,10,10,2,10,10,8,10,10,8,2,3,4,1,1,1,4,4,1,3,1,4,3,-4,1,1,1,0,1,10,1,1,1,1,3,3,1,4,7,1,7,1,9,1,1,3,2,3,3,3,1,2,3,4,1,1987,30,2,2,2,380,0,380,0,380,1,1,2,4,5,3,7,3,3,2,2,1,1,1,2,-4,4,3,-4,1,4,-4
2,7,2024,0,840720606,-3,840,2,2017,201704,201705,8402017,3,-4,-4,-4,-4,-4,-4,30,12.36,13.06,20170501,-4,-4.0,-4.0,128,1.323521911,10.6132138674884,0.385208,840037,-5,2,1,3,3,3,4,1,3,2,3,3,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,2,2,-4,1,-4,5,5,2,1,5,2,3,4,4,4,4,4,3,2,4,2,3,1,2,4,1,2,1,3,2,2,1,1,3,3,7,7,1,1,2,4,3,4,4,4,4,4,4,-4,3,4,4,4,4,4,5,4,3,4,3,840001,-4,1,1,1,1,1,1,1,1,4,3,3,1,1,1,4,3,3,4,4,1,3,2,3,2,-4,1,1,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,4,7,1,4,3,4,4,3,4,3,4,4,4,1,1985,32,2,2,1,840,1,840,1,840,6,1,0,2,5,3,-3,-3,-1,-1,6,3,1,-3,2,-4,1,1,-4,-3,5,-4
2,7,2024,0,840720607,-3,840,2,2017,201704,201705,8402017,3,-4,-4,-4,-4,-4,-4,41,14.03,14.44,20170515,-4,-4.0,-4.0,128,2.211324062,10.6132138674884,0.385208,840005,-5,1,1,2,2,2,1,2,1,1,8,9,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,2,2,-4,2,-4,4,4,3,2,2,3,1,1,2,2,2,2,3,3,3,2,3,1,2,4,1,2,0,3,2,1,1,2,1,3,8,9,1,4,1,2,1,4,4,2,3,3,2,-4,2,3,2,3,2,3,7,4,4,4,1,840001,-4,7,1,10,2,1,10,10,1,9,10,8,1,1,1,3,4,4,3,1,4,4,2,2,3,-4,1,1,0,0,0,7,1,1,1,1,6,3,3,8,2,2,4,1,7,1,1,4,2,3,1,3,1,2,3,3,1,1950,67,6,3,1,840,1,840,1,840,1,1,4,2,7,3,6,3,4,2,6,3,1,1,2,-4,4,2,-4,4,7,-4
2,7,2024,0,840720608,-3,840,2,2017,201704,201705,8402017,5,-4,-4,-4,-4,-4,-4,237,15.42,19.39,20170501,-4,-4.0,-4.0,128,1.433511039,10.6132138674884,0.385208,840001,4,2,1,1,1,2,1,1,4,3,8,7,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,2,1,3,-4,2,-4,4,2,3,1,3,3,2,2,2,2,2,2,1,2,3,3,2,3,2,4,3,2,1,1,2,4,2,2,3,2,7,1,5,6,1,4,4,3,3,4,3,4,3,-4,3,3,3,3,4,3,5,4,4,4,1,5,-4,7,5,5,8,7,7,5,7,5,5,6,2,2,1,1,1,1,4,4,4,4,0,2,1,-4,1,1,1,1,1,10,1,1,5,5,5,5,5,5,1,1,1,1,1,1,2,2,3,3,3,2,2,3,4,3,1,1969,48,4,2,1,840,1,840,1,840,2,1,1,1,3,2,3,2,7,3,7,3,2,3,2,-4,7,1,-4,7,5,-4
2,7,2024,0,840720609,-3,840,2,2017,201704,201705,8402017,3,-4,-4,-4,-4,-4,-4,72,19.07,20.19,20170502,-4,-4.0,-4.0,128,0.812608238,10.6132138674884,0.385208,840006,4,2,1,2,2,2,2,2,2,2,7,7,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,2,-4,3,-4,3,5,4,3,1,4,1,3,2,3,2,2,2,3,3,3,3,2,1,1,2,2,1,1,1,2,2,2,2,3,5,3,3,3,4,3,2,3,3,2,3,3,3,-4,2,3,2,2,2,3,4,2,3,3,2,5,-4,5,5,10,7,5,3,9,4,9,10,10,1,1,2,2,2,2,3,2,2,3,0,7,3,-4,1,1,1,1,0,7,1,1,1,1,5,1,5,5,5,1,5,1,7,1,1,3,2,3,3,3,2,2,3,2,2,1958,59,5,3,1,840,1,840,1,840,1,1,5,2,3,2,3,2,3,2,4,2,1,2,2,-4,6,6,-4,7,4,-4
2,7,2024,0,840720610,-3,840,2,2017,201704,201705,8402017,3,-4,-4,-4,-4,-4,-4,-5,-5.0,-5.0,20170503,-4,-4.0,-4.0,128,0.756905125,10.6132138674884,0.385208,840043,3,1,1,2,2,3,1,1,3,2,2,2,1,0,1,0,1,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,2,3,3,-4,1,-4,3,3,3,1,1,4,1,4,3,4,3,3,1,2,2,1,3,2,1,3,4,2,1,1,1,3,1,2,2,2,3,10,3,10,1,2,2,3,3,3,3,3,3,-4,3,3,3,2,3,3,3,3,2,4,2,840002,-4,6,5,6,5,4,3,3,2,3,6,5,1,1,2,3,1,2,3,2,2,3,1,2,2,-4,1,1,0,1,1,10,4,6,2,2,2,1,1,3,2,1,2,1,1,1,1,2,1,1,1,1,1,3,4,3,2,1986,31,2,2,1,840,1,840,1,840,2,1,4,6,3,2,3,2,-1,-1,-1,-1,3,3,3,-4,6,-1,-4,-1,2,-4
2,7,2024,0,840720611,-3,840,2,2017,201704,201705,8402017,3,-4,-4,-4,-4,-4,-4,41,18.49,19.31,20170501,-4,-4.0,-4.0,128,0.872157491,10.6132138674884,0.385208,840016,-5,1,1,2,2,3,3,2,1,2,8,10,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,2,3,-4,1,-4,4,4,4,2,2,2,1,2,1,2,2,2,3,3,3,3,3,1,2,1,2,2,1,2,1,2,1,3,2,3,8,5,2,3,3,2,2,4,4,2,3,3,4,-4,2,3,2,2,3,4,7,1,2,4,1,840001,-4,1,1,10,1,1,2,9,1,7,9,6,2,1,1,2,1,1,4,1,2,3,1,3,3,-4,1,1,1,1,1,9,1,1,2,1,1,1,1,3,1,1,2,1,8,1,3,1,2,1,1,3,3,3,3,3,1,1952,65,6,3,1,840,1,840,1,840,1,1,2,2,6,3,6,3,3,2,3,2,4,1,2,-4,-3,4,-4,1,7,-4
2,7,2024,0,840720612,-3,840,2,2017,201704,201705,8402017,3,-4,-4,-4,-4,-4,-4,37,10.38,11.16,20170501,-4,-4.0,-4.0,128,1.519184896,10.6132138674884,0.385208,840005,-5,1,1,1,2,2,2,3,1,2,9,9,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,-4,1,-4,2,5,1,3,4,4,2,2,2,2,2,2,2,2,3,4,4,1,2,1,2,2,0,3,1,1,1,3,2,2,8,10,3,1,2,2,1,2,2,1,2,2,3,-4,2,2,2,2,1,3,6,3,3,3,2,840001,-4,3,1,10,5,3,7,6,1,8,9,7,2,2,2,3,1,3,4,2,2,2,0,8,7,-4,1,1,1,1,1,7,1,4,1,1,8,2,8,7,8,3,2,1,8,1,2,3,2,3,2,3,2,1,2,1,2,1964,53,4,3,1,840,1,840,1,840,1,1,1,2,3,2,3,2,3,2,5,3,4,4,2,-4,-3,6,-4,-3,7,-4
2,7,2024,0,840720613,-3,840,2,2017,201704,201705,8402017,3,-4,-4,-4,-4,-4,-4,26,19.31,19.58,20170501,-4,-4.0,-4.0,128,0.387089236,10.6132138674884,0.385208,840025,4,1,1,1,2,1,1,2,2,2,7,7,0,1,0,1,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,1,1,2,-4,2,-4,1,4,2,4,2,3,1,2,1,2,2,2,2,4,4,4,4,3,1,4,2,3,0,1,2,1,1,1,1,1,2,1,10,10,8,3,3,2,4,4,4,2,1,-4,4,3,4,1,2,1,3,4,3,4,1,840002,-4,9,1,10,10,1,10,10,1,1,9,3,1,1,2,2,4,4,2,2,1,3,1,2,4,-4,2,1,1,0,0,6,4,3,3,1,10,1,8,10,5,1,9,1,1,1,4,5,3,2,4,4,3,2,4,4,2,1993,24,1,1,1,840,1,840,1,840,6,1,0,6,8,3,-3,-3,7,3,8,3,1,-3,1,-4,1,1,-4,-3,7,-4
2,7,2024,0,840720614,-3,840,2,2017,201704,201705,8402017,3,-4,-4,-4,-4,-4,-4,-5,18.09,19.59,20170502,-4,-4.0,-4.0,128,0.369498241,10.6132138674884,0.385208,840049,3,1,1,2,2,1,1,1,2,2,6,6,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,1,2,-4,1,-4,3,3,3,3,2,4,1,2,2,3,3,3,2,3,3,4,3,2,1,1,3,1,0,2,1,2,2,3,2,2,7,7,5,1,6,2,1,3,2,2,3,3,2,-4,1,3,3,2,3,2,7,3,3,2,4,840001,-4,3,3,10,6,6,6,10,3,10,7,7,2,1,2,3,2,2,4,3,3,3,0,2,1,-4,1,1,1,1,1,10,1,4,1,2,1,1,7,6,3,6,4,2,7,1,2,2,3,3,2,2,2,2,-2,1,2,1990,27,2,1,1,840,1,840,1,840,2,1,0,2,4,2,4,2,6,3,3,2,1,1,2,-4,5,8,-4,5,4,-4
2,7,2024,0,840720615,-3,840,2,2017,201704,201705,8402017,3,-4,-4,-4,-4,-4,-4,44,10.26,11.11,20170518,-4,-4.0,-4.0,128,1.426107905,10.6132138674884,0.385208,840005,-5,2,1,2,2,4,-2,4,2,3,9,9,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,-1,-1,-1,-1,-1,2,-2,2,-4,3,-4,3,3,2,4,3,3,1,2,2,2,2,2,1,3,4,3,3,2,1,4,2,3,0,1,1,4,1,3,3,3,5,7,7,4,4,2,1,2,3,2,3,2,4,-4,3,3,2,3,2,2,5,2,2,2,2,840002,-4,5,4,5,5,5,5,5,5,5,5,5,1,1,2,2,2,2,2,2,2,2,-2,8,4,-4,2,-2,1,-2,1,5,5,5,5,1,5,4,5,4,2,2,5,1,5,1,2,3,1,1,1,1,1,4,4,4,1,1966,51,4,3,1,840,1,840,1,840,6,2,0,3,-2,-2,-3,-3,-2,-2,-2,-2,7,-3,-2,-4,-3,-2,-4,-3,5,-4
2,7,2024,0,840720616,-3,840,2,2017,201704,201705,8402017,3,-4,-4,-4,-4,-4,-4,119,19.48,21.47,20170501,-4,-4.0,-4.0,128,1.172701568,10.6132138674884,0.385208,840032,3,2,1,2,2,2,1,1,2,2,8,10,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,2,-4,3,-4,1,5,1,3,2,2,2,3,2,4,2,2,1,4,4,4,4,1,2,3,2,2,0,2,2,2,2,2,2,3,5,1,5,6,3,2,2,2,3,2,4,3,-2,-4,4,4,3,1,2,1,2,4,2,3,1,840002,-4,5,3,10,7,1,10,10,10,5,10,4,1,1,1,3,3,4,1,1,1,4,1,2,1,-4,1,1,1,1,1,10,1,3,4,1,10,1,5,7,8,8,5,1,1,1,3,5,3,3,2,3,3,3,3,3,2,1983,34,2,2,1,840,0,356,0,356,6,2,0,2,5,3,-3,-3,-1,-1,6,3,1,-3,2,-4,4,6,-4,-3,5,-4
2,7,2024,0,840720617,-3,840,2,2017,201704,201705,8402017,3,-4,-4,-4,-4,-4,-4,-5,9.54,11.14,20170503,-4,-4.0,-4.0,128,0.479471702,10.6132138674884,0.385208,840010,3,1,1,2,3,3,1,4,1,1,8,9,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,1,3,2,-4,2,-4,2,3,3,3,4,2,1,1,1,2,1,1,2,3,3,3,3,1,2,4,3,2,-2,3,3,1,1,1,2,3,6,10,1,2,1,2,2,3,4,3,4,3,2,-4,4,3,2,3,3,3,7,4,3,4,2,840004,-4,1,1,9,1,1,9,10,1,2,7,7,2,1,1,2,-2,3,2,1,3,4,0,2,8,-4,3,0,0,0,0,1,3,3,7,2,9,6,6,7,8,6,4,2,2,1,1,4,2,2,1,1,1,4,4,4,1,1970,47,4,2,1,840,1,840,1,840,1,1,2,4,6,3,6,3,4,2,6,3,1,5,2,-4,2,2,-4,-3,9,-4
2,7,2024,0,840720618,-3,840,2,2017,201704,201705,8402017,3,-4,-4,-4,-4,-4,-4,62,15.45,16.47,20170512,-4,-4.0,-4.0,128,0.329143496,10.6132138674884,0.385208,840028,-5,2,1,2,2,2,3,3,2,2,6,8,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,2,-4,2,-4,1,4,3,3,4,4,1,2,2,3,2,2,1,3,4,3,3,1,3,4,2,3,0,1,3,2,1,2,2,2,3,3,5,8,3,3,2,1,3,2,3,2,2,-4,4,3,3,2,2,3,4,4,2,4,1,840002,-4,7,2,10,8,1,10,9,5,1,9,7,2,1,1,4,3,3,1,1,2,3,0,8,8,-4,2,0,0,0,0,2,3,3,2,1,9,9,8,8,7,3,10,3,2,1,3,4,2,2,3,3,2,2,4,4,1,1985,32,2,2,1,840,1,840,1,840,6,1,0,1,6,3,-3,-3,6,3,8,3,7,-3,2,-4,-3,1,-4,-3,5,-4
2,7,2024,0,840720619,-3,840,2,2017,201704,201705,8402017,3,-4,-4,-4,-4,-4,-4,251,16.1,20.22,20170502,-4,-4.0,-4.0,128,1.407317204,10.6132138674884,0.385208,840018,-5,1,1,2,3,3,1,3,2,3,6,5,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,-4,3,-4,3,3,3,3,2,2,1,2,2,2,2,2,2,3,4,3,3,2,1,4,1,2,1,3,2,3,2,2,2,2,6,7,6,3,5,3,2,3,3,3,3,2,2,-4,3,3,2,2,3,2,6,2,2,2,2,840002,-4,5,6,7,8,7,5,10,5,7,4,6,2,2,2,3,3,2,2,2,2,3,0,7,1,-4,1,1,1,1,1,10,1,1,1,1,6,6,6,8,1,2,7,2,6,1,1,3,2,2,3,2,2,3,3,2,2,1985,32,2,2,1,840,1,840,1,840,2,1,2,5,3,2,4,2,5,3,-1,-1,1,7,2,-4,5,-1,-4,-3,3,-4
2,7,2024,0,840720620,-3,840,2,2017,201704,201705,8402017,3,-4,-4,-4,-4,-4,-4,38,13.48,14.27,20170429,-4,-4.0,-4.0,128,0.413227821,10.6132138674884,0.385208,840041,4,2,2,2,2,2,2,4,2,3,8,7,1,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,2,-4,3,-4,1,3,3,3,2,3,2,2,2,2,2,2,2,3,3,3,3,1,3,2,4,3,0,2,2,1,1,2,2,2,3,3,6,8,4,3,2,2,1,2,4,2,1,-4,4,4,3,2,2,1,3,4,2,3,1,840002,-4,8,1,10,6,1,10,10,5,3,8,10,1,1,1,3,3,3,4,1,1,3,8,2,8,-4,2,1,0,0,0,2,2,3,3,1,10,3,7,8,8,2,8,3,2,1,3,4,2,2,2,2,3,3,4,4,1,1994,23,1,1,1,840,1,840,1,840,6,1,0,5,6,3,-3,-3,6,3,6,3,1,-3,1,-4,3,4,-4,-3,6,-4
2,7,2024,0,840720621,-3,840,2,2017,201704,201705,8402017,3,-4,-4,-4,-4,-4,-4,73,13.54,15.07,20170501,-4,-4.0,-4.0,128,0.445391079,10.6132138674884,0.385208,840047,5,2,2,2,3,2,1,2,3,3,5,10,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,2,-4,2,-4,1,5,5,4,3,3,3,2,2,2,2,2,3,4,4,4,4,3,1,2,3,2,1,1,2,1,1,1,1,2,3,1,4,8,10,2,2,3,1,2,4,2,2,-4,3,4,3,1,2,1,4,4,4,4,1,840002,-4,7,6,10,10,1,10,10,5,1,8,6,1,1,1,2,2,3,2,2,3,2,4,8,5,-4,1,1,0,0,0,8,1,3,1,1,10,5,10,10,10,3,10,1,2,1,3,5,1,1,1,1,3,1,4,4,2,1996,21,1,1,1,840,1,840,0,608,6,1,0,2,4,2,-3,-3,4,2,6,3,2,-3,2,-4,8,6,-4,-3,2,-4
2,7,2024,0,840720622,-3,840,2,2017,201704,201705,8402017,3,-4,-4,-4,-4,-4,-4,57,12.19,13.17,20170509,-4,-4.0,-4.0,128,0.74740449,10.6132138674884,0.385208,840030,-5,1,1,1,3,2,1,2,2,3,8,8,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,2,-4,1,-4,1,4,1,4,3,4,2,2,1,3,2,2,2,4,4,3,4,2,1,1,2,2,1,3,1,2,2,3,2,2,3,1,5,10,3,2,2,3,3,3,3,2,4,-4,3,3,3,2,3,2,1,1,1,2,4,5,-4,1,5,5,1,1,5,1,1,1,5,5,4,4,2,3,1,3,2,2,2,4,1,7,2,-4,1,1,1,1,0,10,1,1,1,1,10,1,1,1,1,1,5,1,1,1,1,3,4,3,1,1,1,4,4,4,2,1973,44,3,2,1,840,1,840,1,840,2,1,4,4,3,2,2,1,3,2,2,1,5,8,2,-4,-3,7,-4,-3,1,-4
2,7,2024,0,840720623,-3,840,2,2017,201704,201705,8402017,5,-4,-4,-4,-4,-4,-4,49,16.4,17.29,20170503,-4,-4.0,-4.0,128,0.732294961,10.6132138674884,0.385208,840022,-5,1,1,1,2,2,1,2,2,1,8,9,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,2,2,-4,1,-4,3,1,2,3,1,4,1,2,1,3,2,2,2,3,3,4,3,1,2,4,3,2,0,2,2,4,1,3,2,3,7,7,3,2,2,1,1,2,3,2,2,2,4,-4,3,4,3,3,2,4,8,4,2,4,2,840004,-4,2,1,9,3,1,8,9,1,1,9,6,2,1,1,1,1,2,2,4,1,3,1,3,4,-4,2,1,1,1,1,5,1,8,1,2,9,5,3,8,7,5,10,4,7,1,1,3,2,3,3,2,1,4,3,3,1,1983,34,2,2,1,840,1,840,1,840,6,1,0,2,6,3,-3,-3,7,3,3,2,1,-3,2,-4,6,7,-4,-3,8,-4
2,7,2024,0,840720624,-3,840,2,2017,201704,201705,8402017,3,-4,-4,-4,-4,-4,-4,-5,8.35,11.14,20170503,-4,-4.0,-4.0,128,2.606469299,10.6132138674884,0.385208,840013,3,2,1,2,1,2,2,2,2,2,8,8,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,2,2,3,-4,1,-4,1,3,2,3,3,3,1,4,2,3,3,3,1,3,4,3,3,1,2,1,2,2,1,3,2,2,1,2,2,2,5,8,3,6,1,3,2,4,3,1,3,3,3,-4,3,3,3,3,3,3,7,4,2,4,2,840002,-4,4,1,9,4,1,6,10,2,4,8,7,2,2,2,3,3,3,4,3,3,3,5,4,4,-4,1,1,1,1,1,7,1,1,1,1,10,5,7,5,5,1,8,4,5,1,2,4,3,2,3,3,3,2,4,4,2,1964,53,4,3,2,368,0,368,0,368,1,1,2,3,8,3,8,3,7,3,4,2,1,1,2,-4,1,5,-4,1,8,-4
2,7,2024,0,840720625,-3,840,2,2017,201704,201705,8402017,3,-4,-4,-4,-4,-4,-4,66,16.11,17.17,20170501,-4,-4.0,-4.0,128,1.537975706,10.6132138674884,0.385208,840003,-5,1,1,1,1,3,1,3,1,2,10,10,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,2,-4,1,-4,5,5,5,1,2,1,1,1,1,2,3,4,1,4,4,1,3,2,1,4,2,3,1,3,1,3,1,2,3,3,10,10,1,1,1,3,1,4,3,1,3,2,3,-4,2,3,2,1,2,4,10,3,1,4,1,840001,-4,8,1,10,8,10,10,10,7,1,10,9,1,1,2,4,4,4,2,2,1,1,1,8,8,-4,2,1,0,1,1,3,1,1,1,1,1,1,1,7,1,1,1,1,10,1,1,1,1,1,2,2,1,1,1,1,1,1943,74,6,3,1,840,-2,840,-2,840,3,1,2,4,3,2,-3,-3,3,2,3,2,4,-3,2,-4,-3,7,-4,-3,5,-4
2,7,2024,0,840720626,-3,840,2,2017,201704,201705,8402017,3,-4,-4,-4,-4,-4,-4,38,20.4,21.19,20170502,-4,-4.0,-4.0,128,1.120638769,10.6132138674884,0.385208,840049,3,2,1,2,2,3,2,1,2,2,9,9,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,2,2,-4,1,-4,1,3,2,4,2,4,1,2,1,3,2,2,3,4,3,4,3,2,-2,2,3,2,1,2,1,2,1,2,2,2,3,1,4,10,3,2,2,4,3,2,4,3,3,-4,4,4,3,3,3,2,6,2,2,1,1,840002,-4,9,8,7,9,9,9,10,10,9,8,10,-2,1,3,3,3,3,3,3,1,3,1,2,4,-4,1,1,1,1,1,10,3,5,2,1,10,3,9,7,5,1,5,1,5,1,1,4,3,3,1,2,2,2,3,3,2,1980,37,3,2,2,840,-2,840,-2,840,1,1,4,6,4,2,4,2,4,2,3,2,2,1,3,-4,11,-1,-4,-1,3,-4
2,7,2024,0,840720627,-3,840,2,2017,201704,201705,8402017,3,-4,-4,-4,-4,-4,-4,-5,-5.0,-5.0,20170511,-4,-4.0,-4.0,128,0.679691186,10.6132138674884,0.385208,840038,5,2,1,1,1,2,2,3,2,2,7,9,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,2,1,2,-4,1,-4,2,3,2,1,2,2,2,2,2,2,2,2,3,3,3,3,4,2,1,2,4,3,1,3,3,2,1,1,1,2,3,7,1,8,1,3,2,3,3,3,3,3,2,-4,3,4,3,1,2,2,6,4,1,4,1,840006,-4,8,2,10,7,8,10,10,1,7,10,5,2,1,3,3,2,3,3,3,2,4,0,7,7,-4,2,1,1,1,1,5,1,6,1,1,10,8,8,8,2,2,9,7,9,1,2,2,2,1,3,3,2,3,4,2,1,1978,39,3,2,1,840,1,840,1,840,6,1,0,5,4,2,-3,-3,-1,-1,3,2,7,-3,3,-4,-3,6,-4,-3,4,-4
